tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
s__Solibacter_usitatus,g__Solibacter,rank_6,s__Solibacter_usitatus,Root,d__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Solibacterales,f__Solibacteraceae,g__Solibacter,s__Solibacter_usitatus
s__Rickettsia_honei,g__Rickettsia,rank_6,s__Rickettsia_honei,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,s__Rickettsia_honei
o__Staphylococcales,c__Bacilli,rank_3,o__Staphylococcales,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,,,
f__Salinicoccaceae,o__Staphylococcales,rank_4,f__Salinicoccaceae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Salinicoccaceae,,
g__Salinicoccus,f__Salinicoccaceae,rank_5,g__Salinicoccus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Salinicoccaceae,g__Salinicoccus,
s__Salinicoccus_alkaliphilus,g__Salinicoccus,rank_6,s__Salinicoccus_alkaliphilus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Staphylococcales,f__Salinicoccaceae,g__Salinicoccus,s__Salinicoccus_alkaliphilus
f__Enterococcaceae,o__Lactobacillales,rank_4,f__Enterococcaceae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,,
g__Enterococcus_A,f__Enterococcaceae,rank_5,g__Enterococcus_A,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus_A,
s__Enterococcus_A_raffinosus,g__Enterococcus_A,rank_6,s__Enterococcus_A_raffinosus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus_A,s__Enterococcus_A_raffinosus
o__Balneolales,c__Rhodothermia,rank_3,o__Balneolales,Root,d__Bacteria,p__Bacteroidetes,c__Rhodothermia,o__Balneolales,,,
f__Balneolaceae,o__Balneolales,rank_4,f__Balneolaceae,Root,d__Bacteria,p__Bacteroidetes,c__Rhodothermia,o__Balneolales,f__Balneolaceae,,
g__Balneola,f__Balneolaceae,rank_5,g__Balneola,Root,d__Bacteria,p__Bacteroidetes,c__Rhodothermia,o__Balneolales,f__Balneolaceae,g__Balneola,
o__ML615J-28,c__Bacilli,rank_3,o__ML615J-28,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__ML615J-28,,,
f__CAG-698,o__ML615J-28,rank_4,f__CAG-698,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__ML615J-28,f__CAG-698,,
g__DTU067,f__CAG-698,rank_5,g__DTU067,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__ML615J-28,f__CAG-698,g__DTU067,
g__Lachnobacterium,f__Lachnospiraceae,rank_5,g__Lachnobacterium,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnobacterium,
f__Bacillaceae_D,o__Bacillales,rank_4,f__Bacillaceae_D,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae_D,,
g__Bacillus_K,f__Bacillaceae_D,rank_5,g__Bacillus_K,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae_D,g__Bacillus_K,
s__Bacillus_K_trypoxylicola,g__Bacillus_K,rank_6,s__Bacillus_K_trypoxylicola,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae_D,g__Bacillus_K,s__Bacillus_K_trypoxylicola
g__Methylophilus,f__Methylophilaceae,rank_5,g__Methylophilus,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Methylophilaceae,g__Methylophilus,
s__Methylophilus_sp2,g__Methylophilus,rank_6,s__Methylophilus_sp2,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Methylophilaceae,g__Methylophilus,s__Methylophilus_sp2
g__Fructobacillus,f__Lactobacillaceae,rank_5,g__Fructobacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Fructobacillus,
s__Fructobacillus_pseudoficulneus,g__Fructobacillus,rank_6,s__Fructobacillus_pseudoficulneus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Fructobacillus,s__Fructobacillus_pseudoficulneus
g__Albidovulum,f__Rhodobacteraceae,rank_5,g__Albidovulum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Albidovulum,
s__Albidovulum_xiamenense,g__Albidovulum,rank_6,s__Albidovulum_xiamenense,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Albidovulum,s__Albidovulum_xiamenense
g__Gluconacetobacter,f__Acetobacteraceae,rank_5,g__Gluconacetobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Gluconacetobacter,
s__Gluconacetobacter_diazotrophicus,g__Gluconacetobacter,rank_6,s__Gluconacetobacter_diazotrophicus,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Gluconacetobacter,s__Gluconacetobacter_diazotrophicus
f__Aerococcaceae,o__Lactobacillales,rank_4,f__Aerococcaceae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,,
g__Abiotrophia,f__Aerococcaceae,rank_5,g__Abiotrophia,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Abiotrophia,
s__Abiotrophia_defectiva,g__Abiotrophia,rank_6,s__Abiotrophia_defectiva,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Abiotrophia,s__Abiotrophia_defectiva
f__Desulfotomaculaceae,o__Desulfotomaculales,rank_4,f__Desulfotomaculaceae,Root,d__Bacteria,p__Firmicutes_B,c__Desulfotomaculia,o__Desulfotomaculales,f__Desulfotomaculaceae,,
g__Desulfotomaculum,f__Desulfotomaculaceae,rank_5,g__Desulfotomaculum,Root,d__Bacteria,p__Firmicutes_B,c__Desulfotomaculia,o__Desulfotomaculales,f__Desulfotomaculaceae,g__Desulfotomaculum,
s__Desulfotomaculum_hydrothermale,g__Desulfotomaculum,rank_6,s__Desulfotomaculum_hydrothermale,Root,d__Bacteria,p__Firmicutes_B,c__Desulfotomaculia,o__Desulfotomaculales,f__Desulfotomaculaceae,g__Desulfotomaculum,s__Desulfotomaculum_hydrothermale
f__Lentimicrobiaceae,o__Bacteroidales,rank_4,f__Lentimicrobiaceae,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Lentimicrobiaceae,,
g__Lentimicrobium,f__Lentimicrobiaceae,rank_5,g__Lentimicrobium,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Lentimicrobiaceae,g__Lentimicrobium,
s__Lentimicrobium_saccharophilum,g__Lentimicrobium,rank_6,s__Lentimicrobium_saccharophilum,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Lentimicrobiaceae,g__Lentimicrobium,s__Lentimicrobium_saccharophilum
f__Hyphomonadaceae,o__Caulobacterales,rank_4,f__Hyphomonadaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,,
g__Ponticaulis,f__Hyphomonadaceae,rank_5,g__Ponticaulis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,g__Ponticaulis,
s__Ponticaulis_koreensis,g__Ponticaulis,rank_6,s__Ponticaulis_koreensis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,g__Ponticaulis,s__Ponticaulis_koreensis
o__Heliobacteriales,c__Desulfitobacteriia,rank_3,o__Heliobacteriales,Root,d__Bacteria,p__Firmicutes_B,c__Desulfitobacteriia,o__Heliobacteriales,,,
f__Heliobacteriaceae,o__Heliobacteriales,rank_4,f__Heliobacteriaceae,Root,d__Bacteria,p__Firmicutes_B,c__Desulfitobacteriia,o__Heliobacteriales,f__Heliobacteriaceae,,
g__Heliobacterium,f__Heliobacteriaceae,rank_5,g__Heliobacterium,Root,d__Bacteria,p__Firmicutes_B,c__Desulfitobacteriia,o__Heliobacteriales,f__Heliobacteriaceae,g__Heliobacterium,
s__Heliobacterium_modesticaldum,g__Heliobacterium,rank_6,s__Heliobacterium_modesticaldum,Root,d__Bacteria,p__Firmicutes_B,c__Desulfitobacteriia,o__Heliobacteriales,f__Heliobacteriaceae,g__Heliobacterium,s__Heliobacterium_modesticaldum
s__Methanocaldococcus_fervens,g__Methanocaldococcus,rank_6,s__Methanocaldococcus_fervens,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,s__Methanocaldococcus_fervens
o__Desulfatiglanales,c__Desulfobacteria,rank_3,o__Desulfatiglanales,Root,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfatiglanales,,,
f__CG2-30-51-40,o__Desulfatiglanales,rank_4,f__CG2-30-51-40,Root,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfatiglanales,f__CG2-30-51-40,,
g__CG2-30-51-40,f__CG2-30-51-40,rank_5,g__CG2-30-51-40,Root,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfatiglanales,f__CG2-30-51-40,g__CG2-30-51-40,
c__Thermodesulfobacteria,p__Desulfobacterota,rank_2,c__Thermodesulfobacteria,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,,,,
o__Thermodesulfobacteriales,c__Thermodesulfobacteria,rank_3,o__Thermodesulfobacteriales,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,,,
f__Thermodesulfobacteriaceae,o__Thermodesulfobacteriales,rank_4,f__Thermodesulfobacteriaceae,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,f__Thermodesulfobacteriaceae,,
g__Caldimicrobium,f__Thermodesulfobacteriaceae,rank_5,g__Caldimicrobium,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,f__Thermodesulfobacteriaceae,g__Caldimicrobium,
s__Caldimicrobium_thiodismutans,g__Caldimicrobium,rank_6,s__Caldimicrobium_thiodismutans,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,f__Thermodesulfobacteriaceae,g__Caldimicrobium,s__Caldimicrobium_thiodismutans
g__Leisingera,f__Rhodobacteraceae,rank_5,g__Leisingera,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Leisingera,
s__Leisingera_aquaemixtae,g__Leisingera,rank_6,s__Leisingera_aquaemixtae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Leisingera,s__Leisingera_aquaemixtae
s__Nocardia_soli,g__Nocardia,rank_6,s__Nocardia_soli,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Nocardia,s__Nocardia_soli
f__Thermoproteaceae,o__Thermoproteales,rank_4,f__Thermoproteaceae,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermoproteaceae,,
g__Pyrobaculum,f__Thermoproteaceae,rank_5,g__Pyrobaculum,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermoproteaceae,g__Pyrobaculum,
s__Pyrobaculum_calidifontis,g__Pyrobaculum,rank_6,s__Pyrobaculum_calidifontis,Root,d__Archaea,p__Crenarchaeota,c__Thermoprotei,o__Thermoproteales,f__Thermoproteaceae,g__Pyrobaculum,s__Pyrobaculum_calidifontis
f__Parvibaculaceae,o__Parvibaculales,rank_4,f__Parvibaculaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvibaculales,f__Parvibaculaceae,,
g__Parvibaculum,f__Parvibaculaceae,rank_5,g__Parvibaculum,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvibaculales,f__Parvibaculaceae,g__Parvibaculum,
s__Parvibaculum_lavamentivorans,g__Parvibaculum,rank_6,s__Parvibaculum_lavamentivorans,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvibaculales,f__Parvibaculaceae,g__Parvibaculum,s__Parvibaculum_lavamentivorans
g__Thiomicrospira_A,f__Thiomicrospiraceae,rank_5,g__Thiomicrospira_A,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiomicrospirales,f__Thiomicrospiraceae,g__Thiomicrospira_A,
s__Thiomicrospira_A_arctica,g__Thiomicrospira_A,rank_6,s__Thiomicrospira_A_arctica,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiomicrospirales,f__Thiomicrospiraceae,g__Thiomicrospira_A,s__Thiomicrospira_A_arctica
g__Serratia_C,f__Enterobacteriaceae,rank_5,g__Serratia_C,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Serratia_C,
s__Serratia_C_symbiotica,g__Serratia_C,rank_6,s__Serratia_C_symbiotica,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Serratia_C,s__Serratia_C_symbiotica
g__Francisella,f__Francisellaceae,rank_5,g__Francisella,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Francisellales,f__Francisellaceae,g__Francisella,
g__Mycoplasma_D,f__Mycoplasmataceae_B,rank_5,g__Mycoplasma_D,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_D,
s__Mycoplasma_D_cloacale,g__Mycoplasma_D,rank_6,s__Mycoplasma_D_cloacale,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_D,s__Mycoplasma_D_cloacale
g__Bacillus_Q,f__Bacillaceae_L,rank_5,g__Bacillus_Q,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae_L,g__Bacillus_Q,
s__Bacillus_Q_humi,g__Bacillus_Q,rank_6,s__Bacillus_Q_humi,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae_L,g__Bacillus_Q,s__Bacillus_Q_humi
g__Helicobacter_B,f__Helicobacteraceae,rank_5,g__Helicobacter_B,Root,d__Bacteria,p__Epsilonbacterota,c__Campylobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter_B,
s__Helicobacter_B_fennelliae,g__Helicobacter_B,rank_6,s__Helicobacter_B_fennelliae,Root,d__Bacteria,p__Epsilonbacterota,c__Campylobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter_B,s__Helicobacter_B_fennelliae
s__Planococcus_B_maritimus,g__Planococcus_B,rank_6,s__Planococcus_B_maritimus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__Planococcus_B,s__Planococcus_B_maritimus
g__Methanobrevibacter_D,f__Methanobacteriaceae,rank_5,g__Methanobrevibacter_D,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter_D,
s__Methanobrevibacter_D_curvatus,g__Methanobrevibacter_D,rank_6,s__Methanobrevibacter_D_curvatus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter_D,s__Methanobrevibacter_D_curvatus
f__Xanthobacteraceae,o__Rhizobiales,rank_4,f__Xanthobacteraceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,,
g__Pseudolabrys,f__Xanthobacteraceae,rank_5,g__Pseudolabrys,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Pseudolabrys,
f__Catalinimonadaceae,o__Cytophagales,rank_4,f__Catalinimonadaceae,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Catalinimonadaceae,,
g__Catalinimonas,f__Catalinimonadaceae,rank_5,g__Catalinimonas,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Catalinimonadaceae,g__Catalinimonas,
s__Catalinimonas_alkaloidigena,g__Catalinimonas,rank_6,s__Catalinimonas_alkaloidigena,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Catalinimonadaceae,g__Catalinimonas,s__Catalinimonas_alkaloidigena
c__Syntrophomonadia,p__Firmicutes_B,rank_2,c__Syntrophomonadia,Root,d__Bacteria,p__Firmicutes_B,c__Syntrophomonadia,,,,
o__Thermacetogeniales,c__Syntrophomonadia,rank_3,o__Thermacetogeniales,Root,d__Bacteria,p__Firmicutes_B,c__Syntrophomonadia,o__Thermacetogeniales,,,
f__Thermacetogeniaceae,o__Thermacetogeniales,rank_4,f__Thermacetogeniaceae,Root,d__Bacteria,p__Firmicutes_B,c__Syntrophomonadia,o__Thermacetogeniales,f__Thermacetogeniaceae,,
g__Syntrophaceticus,f__Thermacetogeniaceae,rank_5,g__Syntrophaceticus,Root,d__Bacteria,p__Firmicutes_B,c__Syntrophomonadia,o__Thermacetogeniales,f__Thermacetogeniaceae,g__Syntrophaceticus,
s__Syntrophaceticus_schinkii,g__Syntrophaceticus,rank_6,s__Syntrophaceticus_schinkii,Root,d__Bacteria,p__Firmicutes_B,c__Syntrophomonadia,o__Thermacetogeniales,f__Thermacetogeniaceae,g__Syntrophaceticus,s__Syntrophaceticus_schinkii
o__Pelagibacterales,c__Alphaproteobacteria,rank_3,o__Pelagibacterales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,,,
f__TMED127,o__Pelagibacterales,rank_4,f__TMED127,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,f__TMED127,,
g__TMED13,f__TMED127,rank_5,g__TMED13,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Pelagibacterales,f__TMED127,g__TMED13,
g__Rudaea,f__Rhodanobacteraceae,rank_5,g__Rudaea,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,g__Rudaea,
s__Microbacterium_oleivorans_B,g__Microbacterium,rank_6,s__Microbacterium_oleivorans_B,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_oleivorans_B
g__Haliea,f__Halieaceae,rank_5,g__Haliea,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Halieaceae,g__Haliea,
s__Haliea_salexigens,g__Haliea,rank_6,s__Haliea_salexigens,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Halieaceae,g__Haliea,s__Haliea_salexigens
o__Kiloniellales,c__Alphaproteobacteria,rank_3,o__Kiloniellales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kiloniellales,,,
f__Kiloniellaceae,o__Kiloniellales,rank_4,f__Kiloniellaceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kiloniellales,f__Kiloniellaceae,,
g__Kiloniella,f__Kiloniellaceae,rank_5,g__Kiloniella,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kiloniellales,f__Kiloniellaceae,g__Kiloniella,
s__Kiloniella_majae,g__Kiloniella,rank_6,s__Kiloniella_majae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Kiloniellales,f__Kiloniellaceae,g__Kiloniella,s__Kiloniella_majae
g__Thermodesulfobacterium,f__Thermodesulfobacteriaceae,rank_5,g__Thermodesulfobacterium,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,f__Thermodesulfobacteriaceae,g__Thermodesulfobacterium,
s__Thermodesulfobacterium_geofontis,g__Thermodesulfobacterium,rank_6,s__Thermodesulfobacterium_geofontis,Root,d__Bacteria,p__Desulfobacterota,c__Thermodesulfobacteria,o__Thermodesulfobacteriales,f__Thermodesulfobacteriaceae,g__Thermodesulfobacterium,s__Thermodesulfobacterium_geofontis
Viridiplantae,d__Eukaryota,rank_1,Viridiplantae,Root,d__Eukaryota,Viridiplantae,,,,,
g__Bacillus_AY,f__Bacillaceae,rank_5,g__Bacillus_AY,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus_AY,
s__Bacillus_AY_weihaiensis,g__Bacillus_AY,rank_6,s__Bacillus_AY_weihaiensis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus_AY,s__Bacillus_AY_weihaiensis
f__Coprobacteraceae,o__Bacteroidales,rank_4,f__Coprobacteraceae,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Coprobacteraceae,,
g__Coprobacter,f__Coprobacteraceae,rank_5,g__Coprobacter,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Coprobacteraceae,g__Coprobacter,
s__Coprobacter_fastidiosus,g__Coprobacter,rank_6,s__Coprobacter_fastidiosus,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Coprobacteraceae,g__Coprobacter,s__Coprobacter_fastidiosus
f__Pseudonocardiaceae,o__Corynebacteriales,rank_4,f__Pseudonocardiaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Pseudonocardiaceae,,
g__Saccharopolyspora,f__Pseudonocardiaceae,rank_5,g__Saccharopolyspora,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Pseudonocardiaceae,g__Saccharopolyspora,
s__Saccharopolyspora_antimicrobica,g__Saccharopolyspora,rank_6,s__Saccharopolyspora_antimicrobica,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Pseudonocardiaceae,g__Saccharopolyspora,s__Saccharopolyspora_antimicrobica
s__Desulfosporosinus_sp2,g__Desulfosporosinus,rank_6,s__Desulfosporosinus_sp2,Root,d__Bacteria,p__Firmicutes_B,c__Desulfitobacteriia,o__Desulfitobacteriales,f__Desulfitobacteriaceae,g__Desulfosporosinus,s__Desulfosporosinus_sp2
s__Mycoplasma_D_auris,g__Mycoplasma_D,rank_6,s__Mycoplasma_D_auris,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_D,s__Mycoplasma_D_auris
g__Orrella,f__Burkholderiaceae,rank_5,g__Orrella,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Orrella,
s__Orrella_dioscoreae,g__Orrella,rank_6,s__Orrella_dioscoreae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Orrella,s__Orrella_dioscoreae
f__Carnobacteriaceae,o__Lactobacillales,rank_4,f__Carnobacteriaceae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,,
g__Carnobacterium_A,f__Carnobacteriaceae,rank_5,g__Carnobacterium_A,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium_A,
s__Carnobacterium_A_jeotgali,g__Carnobacterium_A,rank_6,s__Carnobacterium_A_jeotgali,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium_A,s__Carnobacterium_A_jeotgali
f__Propionibacteriaceae,o__Propionibacteriales,rank_4,f__Propionibacteriaceae,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,,
g__Auraticoccus,f__Propionibacteriaceae,rank_5,g__Auraticoccus,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Auraticoccus,
s__Auraticoccus_monumenti,g__Auraticoccus,rank_6,s__Auraticoccus_monumenti,Root,d__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Auraticoccus,s__Auraticoccus_monumenti
g__Acidocella,f__Acetobacteraceae,rank_5,g__Acidocella,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Acidocella,
s__Acidocella_aminolytica,g__Acidocella,rank_6,s__Acidocella_aminolytica,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Acidocella,s__Acidocella_aminolytica
s__Devosia_riboflavina,g__Devosia,rank_6,s__Devosia_riboflavina,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,s__Devosia_riboflavina
g__Mycoplasma_G,f__Mycoplasmataceae_B,rank_5,g__Mycoplasma_G,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_G,
s__Mycoplasma_G_lipofaciens,g__Mycoplasma_G,rank_6,s__Mycoplasma_G_lipofaciens,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Mycoplasmatales,f__Mycoplasmataceae_B,g__Mycoplasma_G,s__Mycoplasma_G_lipofaciens
f__vadinHA17,o__Bacteroidales,rank_4,f__vadinHA17,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__vadinHA17,,
g__LD21,f__vadinHA17,rank_5,g__LD21,Root,d__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__vadinHA17,g__LD21,
f__Tepidimicrobiaceae,o__Tissierellales,rank_4,f__Tepidimicrobiaceae,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Tissierellales,f__Tepidimicrobiaceae,,
g__Tepidimicrobium,f__Tepidimicrobiaceae,rank_5,g__Tepidimicrobium,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Tissierellales,f__Tepidimicrobiaceae,g__Tepidimicrobium,
s__Tepidimicrobium_ultunense,g__Tepidimicrobium,rank_6,s__Tepidimicrobium_ultunense,Root,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Tissierellales,f__Tepidimicrobiaceae,g__Tepidimicrobium,s__Tepidimicrobium_ultunense
